科学大道中原广告产业园旁个 人直租独卫可以短租押一付一,1,0,30,合租,500,gaoxin
自家房子直租 可短租月付 不收押金 科学大道公园茂旁,1,1,35,整租,999,gaoxin
押一付一，可短租，拎包入住，兰寨新城小区，临近大学科技园。,2,1,90,整租,1450,gaoxin
自家房子直租 可短租月付 不收押金 紧邻正弘汇 公园茂,1,1,33,整租,999,gaoxin
实拍实价拒绝虚假 天冷住独卫中原广告产业园正弘汇瓦屋李村,5,0,35,合租,450,gaoxin
格力2号门祥瑞苑飘窗南卧 月付 ！！企业公园,3,2,25,合租,549,gaoxin
中原区河南省电子商务产业园地铁一号线郑州大学站河南工业大学,2,1,48.9,整租,1300,gaoxin
科学大道郑大地铁口 升龙又一城 电子商务产业园盛和苑附近,1,0,30,整租,570,gaoxin
房 东急租郑大地铁口 升龙又一城旁 月付公园茂附近随时看房,1,0,38,整租,570,gaoxin
个人直租！合欢建材 空调单间 朝南 带阳台 可短租 月付！,3,2,19,合租,330,gaoxin
电子商务产业园旁精装2室1厅1卫，升龙又一城双气地暖独立厨房,2,1,68,整租,1380,gaoxin
WE空间一室押一付一 正弘汇斜对面丹尼斯旁 实拍图配套全,1,1,38,整租,899,gaoxin
丁楼庄园 两室一厅 家具家电齐全 实拍图 双气 临近地铁口,2,1,62,整租,1300,gaoxin
全屋定制 万达旁万华城郁香苑 业主自住精装 105平三房,3,2,107,整租,1800,gaoxin
河南工业大学旁精装一室一厅一卫，工大地铁口，郑州大学，新悦荟,1,1,54,合租,900,gaoxin
正弘汇公园茂朝南精装一室索菲亚全屋定制房冬直租无中介费家居齐,1,1,33,整租,930,gaoxin
无中介费 采光好 干净 正弘汇 公园茂 863软件园旁边,1,1,33,整租,999,gaoxin
863软件园 总部企业基地 高新区中心医院火炬大厦郑大地铁口,1,0,38,整租,720,gaoxin
863软件园，公园茂，威科姆，郑大东门，科学大道，地铁一号线,1,0,38,整租,570,gaoxin
高新区科学大道郑州中原广告产业园，信息工程大学高新数码港一室,3,0,35,合租,500,gaoxin
丁楼庄园 两室一厅 家具家电齐全 实拍图 双气 临近地铁口,2,1,62,整租,1300,gaoxin
（个，人）主卧 次卧 无中介费 双气大主卧阳台 图片真实,3,1,30,合租,500,gaoxin
劲爆！保利跃层复式，支持押一付一，随时看房，拎包入住,1,1,33,整租,999,gaoxin
无中介费 押一付一 采光好 干净 交通便利 拎包入住,1,1,33,整租,999,gaoxin
主卧带阳台，秦庄嘉园，个人房源，拎包入住,4,2,26,合租,630,gaoxin
可短租30天起租整租一室 可以押一付一月付  不收中介费,1,1,50,整租,850,gaoxin
租房淡季给钱就租  押一付一 郑大地铁站 升龙又一城精装单间,3,2,25,合租,399,gaoxin
正弘汇公园茂精装小复式Loft，有电视房冬直租无中介费家居齐,1,1,35,整租,930,gaoxin
中原区郑州枫杨外国语学校石佛高新万达信息工程大学八一中学,2,1,90,整租,1200,gaoxin
个人 西区中医院 考虫 优德集团 电子商务园，大学科技园,3,1,16,合租,300,gaoxin
可短租 押一付一 睿达广场 西区中医院 光华酒店 朝南带阳台,3,2,25,合租,500,gaoxin
新芒果春天朝南主卧便宜出租599,4,2,30,合租,599,gaoxin
正弘汇对面科学大道旁,1,1,37,整租,900,gaoxin
郑州大学 西四环大飘窗 独居女孩男孩的选择 专属楼层管家,1,1,35,整租,999,gaoxin
无中介费 包物业 正弘汇对面 信息工程大学 高新万达,1,1,45,整租,900,gaoxin
短租月付，次卧，主卧出租，大里鑫桂源,2,1,16,合租,300,gaoxin
公园茂 儿童茂楼上一室 863企业基地 家具家电齐全居住温馨,1,0,45,整租,899,gaoxin
正弘汇对面科学大道旁可月付可短租,1,1,37,整租,900,gaoxin
布袋李春天 三户合租 梧桐街地铁口 加速器产业园 电子产业园,2,1,25,合租,545,gaoxin
863软件园，公园茂，威科姆，郑大东门，科学大道，地铁一号线,1,0,35,整租,600,gaoxin
地铁口 天冷了这房子采光特好！纯纯朝南户型！让房子温暖你心房,1,0,30,整租,680,gaoxin
可短租 押一付一 科学大道郑大地铁站旁 升龙又一城 精装单间,1,0,30,整租,600,gaoxin
个人房，可押一付一，拎包入住，兰寨新城小区，临近大学科技园。,3,2,40,合租,500,gaoxin
工大旁紧邻地铁口公园茂威科姆企业总部汉威精装一室有暖气民水电,1,1,50,整租,900,gaoxin
科学大道郑大地铁口 升龙又一城 电子商务产业园盛和苑附近,1,0,38,整租,850,gaoxin
30天起租 押一付一不收中介费  整租一室高新万达,1,1,38,整租,850,gaoxin
特价甩租押一付一！郑大东门公园茂863产业园升龙一城旁可做饭,1,0,38,整租,850,gaoxin
