20279063446,2023-12-22 12:41:56,['京东买电子产品没的说，稳！👍🏻大疆生产的云台口袋相机，很稳！👍🏻质量很好，物流迅速，我开箱验机也没有任何问题，可以开始拍vlog啦！']
20314554844,2024-01-01 13:05:06,['终于收到我需要的宝贝了，东西很好，价美物廉，说实在，这是我京东购物来让我最满意的一次购物。无论是客服的态度还是对物品，我都非常满意的。客服态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向客服表示由衷的敬意，这样的好客服可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的！\\n成像效果：一英寸底果然不错']
20382938199,2024-01-20 18:38:01,['京东自营的东西质量有保证，价格有优惠，送货超级迅速，全网最佳选择！！！！京东自营的东西质量有保证，价格有优惠，送货超级迅速，全网最佳选择！！！！']
20357981902,2024-01-13 12:26:08,['一二代都用过，现在是第三代了，以前一二代的画质不是很好，所以使用频率不多，现在三代升级了传感器，画质一下提升了许多，使用的频率越来越多了']
20336782884,2024-01-07 13:00:04,['非常好的一代产品。摄像素质非常不错，加上有云台的防抖支持，总体拍摄效果还是很好的，比之前二代的产品也有不小的升级。就是最近一直都缺货，送货有点点慢。']
20292228905,2023-12-25 20:22:40,['特别不错，云台加一英寸传感器结合的vlog机器。拍视频在有光线条件好的地方，特别的清楚，即使在夜晚但只要有光的地方也清楚。拿在手上十分的小巧，买了全能套装，唯一的不好就是这个续航手柄的材质太容易沾上灰了，材质很特别，十分的容易沾上灰尘，而且轻易的把它抹不干净，希望这个材质能够真真正正的改善下。\\n这个新机器的味道特别好闻，这点很喜欢爱不释手。']
20303107688,2023-12-28 22:14:27,['我是初代OSMO POCKET的用户，所以对POCKET3还是比较期待的，从POCKET3上市就一直在关注，现在终于拔草了。1英寸大底要比Pocket好多了，充电也很快，使用65w的pd充电器，最高功率可以达到35w左右。单独给续航手柄充电，功率也可以到15w左右。基本没有续航焦虑了。']
20312304433,2023-12-31 19:10:06,['真是是很惊艳 视频是拿pocket3随便拍的 其次是全能套里的这个麦克风真的是好看 暂时还没用过麦克风 现在出街都会带着它 出片很容易 好用 还买了焕新 随便造']
20304922867,2023-12-29 15:12:41,['成像效果：4k60，dlog-10bit很够用了\\n反应速度：很快，指尖轻旋，屏幕弹开，开始创作\\n产品性能：主机功能都很实用，业余爱好者完全很够用\\n轻便程度：主打机身轻巧，不占地方，适合出去旅游随拍，\\n外形外观：很精致，机械感十足，\\n其他特色：配件给的很够用']
20364268462,2024-01-15 11:15:46,['买了全能套装，特别好用，打算以后多拍照拍视频，记录家里人的生活。画质很清晰，比手机好不少。下一代希望能出M43传感器的机器。对了，屏幕其实很细腻，但是我手机拍不出来。']
20305279189,2023-12-29 17:01:32,['成像效果：好得很，视频非常好，照片一般，和手机没差\\n反应速度：好得很，又快又准\\n产品性能：很不错\\n轻便程度：太棒了！就喜欢这个形态的\\n外形外观：非常的优雅，非常的优雅\\n其他特色：很上手，操作完全不难']
20287729592,2023-12-24 17:07:33,['等了好久，催了一次，没想到第二天就发货了，赶巧了吧。到手拍了几段视频，配合畅片软件无脑剪片，非常顺手，影像也好，值得入手。']
20379511245,2024-01-19 19:09:53,['很好的标准版，不错，云台加一英寸传感器结合的vlog机器。拍视频在有光线条件好的地方，清楚，即使在夜只要有光的地方也清楚。拿在手上十分的小巧，买了标准 很够用了，真的完美符合我的使用需求']
20379503417,2024-01-19 19:07:42,['很好的机器，不错，云台加一英寸传感器结合的vlog机器。拍视频在有光线条件好的地方，清楚，即使在夜只要有光的地方也清楚。拿在手上十分的小巧，买了全能套装，真的完美符合我的使用需求']
20303685376,2023-12-29 08:43:10,['外形外观：黑色的感觉很大气，科技感十足。\\n轻便程度：手握很有感觉，很轻巧。\\n产品性能：反应非常快，没有迟钝现象。\\n其他特色：感觉材质非常不错，感觉轻微的磕碰都可以应付。']
20282689013,2023-12-23 12:02:08,['卖到断货的产品，大疆的产品越来越好，这次更是进步很大，一英寸的CMOSE，画质有了飞跃，三轴稳定，确实是VLOG神器，用来记录日常。']
20300739225,2023-12-28 11:01:29,['很好看！交互做的不错 蛮好上手的 整体也比较小巧轻便，4 k60帧录制导入到nas里用电视播放视频感觉蛮清晰的 虽然最大只有1200w像素但是可能是这个1英寸底的配置在这里 拍视频真的不错 ，全自动设置下 视频会有大疆自带优化算法 整体看下来画面亮度和人的肤色观看相当不错 没有特殊要求仅作为傻瓜摄像机来使用非常合适，充电速度很快很满意。']
20169307257,2023-11-22 09:47:32,['新到货的，开机会进入云台保护，之前试用机也没出现这种情况，联系客服也没明确说怎么处理，就说等通知&hellip;&hellip;大疆京东自营也这种水平&hellip;&hellip;真呢失望']
20328178660,2023-11-22 17:09:30,['您好，很抱歉给您带来了不便。您反馈的问题查看在线技术客服已与您沟通，若后续商品使用仍存在异常，可进入店铺咨询技术客服或者可以关注我们的微信公众号“大疆”进行技术支持咨询，我们将竭诚为您服务。祝您生活愉快！\\n\\n\\n']
20379514409,2024-01-04 21:21:35,['宝贝收到，一如既往的好，包装很到位，质量还不错，很喜欢，大品牌值得信赖，趁着优惠，赶紧入手，是正品，包装也非常的好，没有破损，质量也是没得说，棒👍']
20302471242,2023-12-28 19:12:45,['第三代期待好久了，一次买了2部，果真没有让我们失望，大疆一惯的高品质把控，做工精致的外观设计就不说了。\\n新一代有了镜头锁定，MIC进行了升级，CCD提升后画质更不用说了，专业的都懂。\\n三代配合手机，哥以直接填写直播推流地址，进行网络直播。']
20366562136,2024-01-15 22:32:17,['这款pocket3产品真的让我大开眼界！它小巧玲珑，方便携带，随时随地都能记录生活中的美好瞬间。画质清晰稳定，拍摄效果令人惊艳。而且，这款产品的操作非常简单，让我轻松掌握各种拍摄技巧。总之，这款pocket3产品是摄影爱好者的最佳选择，我强烈推荐它！']
20289199170,2023-12-24 23:35:41,['一英寸画质没话说，升级了新固件也解决了云台卡死的情况，用了一段时间下来感觉很不错，几乎拍vlog不会有尴尬的情况出现，自动跟随功能也适合一个人拍摄下使用']
20324743757,2024-01-03 23:13:24,['能买到就挺开心的了～为了拍娃，大底用着更舒服，主要是这次的屏幕也很心水，而且全能套装很实用，如果，我说如果啊，4k120帧不仅限于慢动作就更好了！']
20366595877,2024-01-15 22:46:30,['12月购买的，赶在btv跨年晚会录制前拿到了，拍了品冠的节目，回家翻视频发现效果真不错，4k60帧除了大点，其它都没的说。又带着去天津跨年，去中山公园录了一场侄女的金帆毕业演出，效果都很好。后续给大疆配了个m3promax，以后的视频创作应该没压力了。']
20308923686,2023-12-30 18:32:22,['真的好帅，好给力，小巧轻便，出门旅游、运动都非常实用。续航能力也很强，能排很久。画质也是超级清晰，性价比极高。京东物流很给力，准时到达。']
20360119114,2024-01-13 23:45:18,['爱不释手，心心念念等了10天的pocket3终于到了，对于新手来说上手很快。第一个视频献给我家猫🐈了，就算是虚化也非常不错呢！特别适合拍vlog，很有质感！之前用过同事的Action4 ，二者对比下来这款云台更适合我，质感也会更好。真的好用推荐！']
20293160693,2023-12-26 07:34:38,['大疆的产品质量还不错，云台相机出行很方便携带。不过每次使用都小心翼翼，怕不小心摔地上。加上充电手柄，录制时长基本可以满足我的需求。']
20332106563,2024-01-06 00:33:37,['新款Pocket3真是种草很久，趁即将放假之际，果断入手，开箱感觉机身小巧灵活，操作简单快捷，很适合手持拍摄，大疆平台教程也是讲解详细，京东物流给力，辛苦快递小哥啦，感谢🙏5星支持！产品也是五星支持！']
20284099051,2023-12-23 18:10:16,['很久之前就想买这一台口袋相机，对比了很多个品牌，最后还是选择大疆比较有保障的品牌。大疆的商品基本上是不搞活动的，双十一有点小活动就决定拍下了。发货很迅速，包装也很严实，没有磕碰。相机开机使用了两三次，还没激活，感觉还是可以的。等内存卡到了就可以开始开始出去玩了。']
20278564842,2023-12-22 10:31:41,['非常适合拍摄日常vlog，也非常适合新手用，大疆的售后也很给力，任何时间任何问题，不懂就问，都会细心解答！体验超强！给大疆售后点赞！给大疆客服点赞！给大疆产品点个大赞！']
20286115476,2023-12-24 09:53:33,['大疆pocket3相较于二代是质的飞跃 2英寸的可旋转屏幕 基本上可以不用手机就能看清全画面 非常满意']
20319995554,2024-01-02 19:39:22,['非常好的相机!pocket3，发货慢了但最终商家给了方案，宝贝收到后非常喜欢，买得放心，用得安心！复购了，满意的一次购物，商家服务好']
20350703291,2024-01-11 08:11:12,['大疆在电子设备上的口碑还是很牛的.\\n这款相机比上一代多个屏幕还是很好看见自拍的效果\\n我买的是套餐，有一系列的配件 还是很不错，如果单买还真有点贵，最主要的这些套餐配件都算上常用的']
20302101367,2023-12-28 17:24:32,['到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物已经收到啦，很不错，还有赠品，性价比太高啦，爱了爱了']
20362097746,2024-01-14 17:01:29,['成像效果：还未开始使用，看评测都说挺好的。相信大疆品质。\\n反应速度：反应比较灵敏的，翻转小屏幕特别迅速。\\n产品性能：性能不太懂，小白玩家拿来玩的。\\n轻便程度：太轻便了。\\n外形外观：外形特征也比较喜欢。']
20351291703,2024-01-11 11:25:24,['非常非常不错，非常非常好用，而且的话屏幕非常大亮操作起来也非常的便捷机器的话还有一个包包非常的给力，大江品牌值得信赖摄像头也比之前的增大了一圈比之前的提升了很多拍摄的速度拍摄的画质都是非常好的，非常非常不错']
