整租  亿科北苑 三室  双卫 好楼层  双气 电梯房,3,2,125,整租,1500,zhongyuan
凯旋门 探市里 陇海路地铁口 自家的没有其他费用 组就打电话,1,1,35,整租,900,zhongyuan
室内独卫单间 实图实价 可短租  乐丁广场  中天航空大厦,3,1,30,合租,599,zhongyuan
无中介费 房东直租 乾达国际旁 整租一室 朝南 全新出租,1,0,54,整租,1200,zhongyuan
整租一家公寓1室0厅,1,0,40,整租,1000.0,zhongyuan
房冬直租无中介 月季公园地铁口 锦艺城商圈 精装一室一厅实图,1,1,58,整租,1200,zhongyuan
阳光名都 3室2厅1卫 南北通透 20平 电梯房,3,2,20,合租,450,zhongyuan
九龙国际600主卧，带沙发干净整洁，拎包入住可做饭，押一付一,3,2,20,合租,600,zhongyuan
可月付 秦岭路地铁口 近万达广场  创业小单间 家具家电齐全,2,0,18,合租,650,zhongyuan
秦岭路地铁一号线！好房东好说话有人情味儿，房间朝阳单间独卫！,1,0,38,整租,580,zhongyuan
帝湖花园东王府 楼下就是地铁 电梯房 南北通透 配套齐全,3,2,30,合租,450,zhongyuan
个人，直租！奥体中心 植物园 陇海高架 金马公馆 朝南大阳台,1,1,49.6,整租,900,zhongyuan
自家 中原万达芝麻街 2砂 万达 地铁口 月付短租随时看,3,0,25,合租,400,zhongyuan
整租  两室  任寨 南北通透  紧邻大数据 普洛斯 天健湖,2,2,90,整租,950,zhongyuan
大学科技园东区华强旁中天航空大厦对面拎包入住家电齐全精装修,1,1,45,整租,1000,zhongyuan
室内独卫 可短租月付无中介费 华强广场 大学科技园 乐丁广场,3,1,35,合租,500,zhongyuan
长租 首月立减200 秦岭路地铁 芝麻街公园里 随时入住,3,0,18,合租,650,zhongyuan
索克大厦旁 五龙怡景 香沁园 单间出租 带独卫 可短租,3,2,35,合租,499,zhongyuan
整租丨房东直租 实拍无中介费无杂费 乾达国际旁 房屋干净整洁,1,0,40.5,整租,900,zhongyuan
升龙天汇 乾达国际 押一付一 房东直租 无中介费,1,0,44,整租,999,zhongyuan
中原万达附近，单间便宜租，朝南户型，双气可做饭，随时可以带看,1,1,40,整租,500,zhongyuan
大学科技园东区 主卧独卫带阳台 独立洗衣机,2,1,26,合租,799,zhongyuan
精装合租单间 带阳台家电齐全 地铁口 探十里金中环 拎包入住,4,1,25,合租,550,zhongyuan
大学科技园东区 华  强一室精美单间拎包入住家电齐全精装修,1,1,42,整租,999,zhongyuan
我嘞个豆，中原万达秦岭路，六合幸福门阳光主卧，干净卫生可做饭,3,2,18,合租,500,zhongyuan
押一付一 整租一室 无中介费 育才小学 乾达国际 枫华大厦旁,1,1,55.5,整租,1100,zhongyuan
乾达国际旁 房冬直租 无中介费 整租一室 带储物间 月付,1,0,56,整租,1100,zhongyuan
大学科技园乾达国际一室一厅1099月可短租 押一付一双气。,1,1,44.5,整租,1099,zhongyuan
直租 无中介锦艺城附近标间799月家电齐全可还价，朝南。双气,1,1,48,整租,799,zhongyuan
乾达国际 房东直租 朝南一室 带衣帽间 实拍 价格低 无杂费,1,0,55.9,整租,999,zhongyuan
万达广场主卧大阳台500 可短租押一付一芝麻街巨正大厦地铁口,3,2,36,合租,500,zhongyuan
大学科技园东区 乾达国际 索客大厦世纪华联旁香沁园 主卧独卫,1,0,38,整租,855,zhongyuan
冬天有暖气房 东直租一室一卫阳台房可以短租押一付一华强广场旁,1,0,30,整租,865,zhongyuan
送暖气 押一付一 整租一室 无中介费 乾达国际 枫华大厦附近,1,1,45,整租,1100,zhongyuan
实图实价！中原万达旁 二砂地铁口 芝麻街文创园 拎包入住！！,1,1,47,整租,1400,zhongyuan
升龙天汇 整租标间 房栋直租 押一付一 枫华大厦嵩山路农业路,1,0,40.5,整租,900,zhongyuan
乾达国际嵩山大厦，城开绿园创业单间，干净卫生可做饭拎包入住,3,2,16,合租,450,zhongyuan
西连河，长租短租，新装修价格便宜适合居住,1,1,45,整租,800,zhongyuan
农业路西三环 大学科技园 正商百合里500次卧出租 可月付,3,2,16,合租,520,zhongyuan
后河芦地铁口 地铁五号线附近 随时看房 拎包入住 可短租,1,0,34.2,整租,800,zhongyuan
无中介费 乾达国际 可月付 整租一室 实拍 无杂费 采光好,1,0,44.5,整租,1100,zhongyuan
房冬直租 无中介费 整租一室 乾达国际旁 拎包入住,1,0,44,整租,999,zhongyuan
大学科技园旁  通和盛世   精装修   押一付一 优惠多多,3,1,25,合租,600,zhongyuan
房东直租 乾达国际旁 整租一室 实拍无中介费无杂费 干净整洁,1,0,55.5,整租,1200,zhongyuan
中天航空大厦 大学科技园一室一卫单间 直租无中介,1,0,38,整租,870,zhongyuan
大学科技园旁 香榭园超大次卧 全女生合租,3,2,16.6,合租,650,zhongyuan
华强广场 短租 红河瀛园  精装修  押一付一  优惠多多,3,1,25,合租,500,zhongyuan
无中介 五龙口 大学科技园东区 华强城市广场天颂精装一室,1,1,41,整租,1000,zhongyuan
实图实价 直租无中介 紧邻西流湖市民中心地铁站,2,1,85,整租,1100,zhongyuan
凯旋门 陇海西路 主卧阳台 短租房 拎包入住干净整洁无中介费,3,2,27,合租,550,zhongyuan
落地大窗 可月付 房屋直租 没有中介费 全屋精装修 随时看房,3,2,25,合租,600,zhongyuan
大学科技园东区 通和盛世 精装次卧,3,1,16,合租,550,zhongyuan
房东本人 大学科技园东区 华强广场旁一室一卫可短租 押一付一,1,0,30,整租,860,zhongyuan
房东直租 乾达国际旁 整租一室 实拍无中介费无杂费 干净整洁,1,0,45,整租,1050,zhongyuan
押一付一可短租 主卧大阳台干净整洁 凯旋门 探十里 陇海西路,3,2,26,合租,600,zhongyuan
可短租月付 实墙次卧带阳台 探十里 凯旋门陇海西路地铁口,3,1,26,合租,550,zhongyuan
